ID,wav,semantics,transcript
1167,fine-tune/20171005-0900-PLENARY-9-en_20171005-12:27:19_11,[],we absolutely believe in cooperation in the field of crime and policing.
1168,fine-tune/20171005-0900-PLENARY-9-en_20171005-12:27:19_12,[{'type': 'gpe'| 'filler': 'united kingdom'}],after the united kingdom has left you will be able to rely on our continued collaboration but this is exactly why we are leaving.
1169,fine-tune/20171005-0900-PLENARY-9-en_20171005-12:35:27_2,[{'type': 'gpe'| 'filler': 'norwich bedford chelmsford'}| {'type': 'loc'| 'filler': 'europe'}],these experiences have led me to vote against this report not because of its good intentions but because it does not adequately address the most urgent issue facing prisons across europe as well as in norwich bedford chelmsford and in the other prisons across my region that is the rise of radical and violent ideologies and terrorist radicalisation.
1170,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:05:34_7,[{'type': 'time'| 'filler': 'this morning'}| {'type': 'ordinal'| 'filler': 'second'}| {'type': 'ordinal'| 'filler': 'second'}],if they can show that it does not add value then we have no argument but i think they will find that very difficult to do. the second point i want to make is that the second part of our discussion this morning is on own resources.
1171,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:05:34_8,[{'type': 'law'| 'filler': 'ftt'}],i would like to compliment the countries who have introduced the ftt on their enhanced cooperation. hopefully it will prove successful so that all countries will join in eventually.
1172,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:08:25_8,[],that is clear.
1173,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_12,[],this is very clear. we have to be aware that the procedure for the next multiannual financial framework is taking place in a very difficult context.
1174,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_30,[{'type': 'norp'| 'filler': 'european'}| {'type': 'date'| 'filler': 'next seven years'}],budget. we have the traditional policies here but we have to make sure that for the next seven years the european budget stimulates growth the creation of growth and the creation of jobs across
1175,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_10,[{'type': 'ordinal'| 'filler': 'first'}],the first is the size of the budget.
1176,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_16,[],times. this is an investment budget.
1177,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_21,[],we have to be clear when we speak about the size of the budget.
1178,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_19,[{'type': 'percent'| 'filler': 'ninety four per cent'}],ninety four per cent of the budget goes back to the member states and it attracts several times more investment.
1179,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_11,[{'type': 'gpe'| 'filler': 'european union'}],i must begin by saying that the commission's proposal is not sufficient to finance all the political ambitions that the european union has set.
1180,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:45:04_15,[{'type': 'norp'| 'filler': 'european'}],level. furthermore the european budget does what national budgets cannot do in these difficult
1181,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:57:47_0,[],madam president this house is stretching the meaning of the word investment' beyond elasticity.
1182,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:57:47_10,[{'type': 'gpe'| 'filler': 'european union'}],employment comes from new industry and new industry requires capital flexibility and less red tape none of which the european union helps with.
1183,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:57:47_1,[{'type': 'money'| 'filler': 'many billion euros'}],can any mep claim that the many billion euros of taxpayers' money spent on the lisbon agenda have delivered any return?
1184,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:45:01_1,[{'type': 'ordinal'| 'filler': 'secondly'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'ordinal'| 'filler': 'firstly'}| {'type': 'cardinal'| 'filler': 'three'}],however there are three points which i want to make firstly on the question of the size of the budget. it is important that we reflect the difficult times being experienced by the member state governments and for that reason we are calling for a freeze at one gni. secondly on the issue of own resources
1185,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:45:01_3,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'norp'| 'filler': 'european'}],finally i recognise the efforts which are being made towards resolving the crisis in the european economy. however with resources strictly limited is it not time that we revaluated our spending priorities for the european union budget?
1186,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:45:01_4,[{'type': 'norp'| 'filler': 'european'}],it is clear that we are going to have to take tough choices in the future and i want to stress to this house that those choices must be based on the target of achieving true european added value.
1187,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:45:01_2,[{'type': 'ordinal'| 'filler': 'thirdly'}],we remain open to suggestions but we are not persuaded by the case either for a financial transaction tax or for value added tax. thirdly on the question of the rebate can i remind this house that this is simply a matter of mathematics and not one of sentiment emotion or politics.
1188,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:17:02_5,[],overall i think we should remember that spending is only one very small part of the picture. how do we return to growth?
1189,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:17:02_7,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'org'| 'filler': 'facebooks'}| {'type': 'org'| 'filler': 'googles'}],where are the googles and the facebooks of europe?
1190,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:17:02_6,[{'type': 'date'| 'filler': 'the last twenty years'}| {'type': 'gpe'| 'filler': 'eu'}],let us ask the question how many large eu companies which compete at the top level globally have been established in the last twenty years?
1191,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:17:02_8,[],we should focus on completing the single market promote entrepreneurs and make way for growth and prosperity.
1192,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:17:02_2,[],to continue with wasteful subsidies rather than focusing on the better use of existing resources.
1193,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:20:54_8,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'norp'| 'filler': 'european'}],the european budget is about the multiannual predictability of investment in europe with a shortage of investment money in the national budgets.
1194,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:20:54_20,[],budgetary deficits of some member states.
1195,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:20:54_14,[],transparent and simple response to everybody who wants a simple transparent and a fair system of own resources.
1196,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:25:21_14,[],but we need to be fully aware that there are both legal and political obstacles in some member states which otherwise would like to participate in the ftt enhanced cooperation.
1197,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:25:21_21,[],of course we all work on the basis that nothing is agreed until everything is agreed.
1198,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:25:21_8,[],we just raised issues and questions for consideration.
1199,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:25:21_13,[],to their gni contribution.
1200,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:54:59_6,[],in my own member state welfare benefits are being cut health and education spending is frozen and wages are frozen or declining.
1201,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:54:59_2,[{'type': 'org'| 'filler': 'parliament'}],we support a more flexible budget allowing parliament to switch spending in year and most importantly allowing end year under spends to be rolled over into the next financial year instead of being handed back to member states.
1202,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:54:59_7,[{'type': 'gpe'| 'filler': 'eu'}],it is therefore impossible to justify any significant increase in the eu budget.
1203,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:23:59_3,[{'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'eu'}],every transport minister i meet wants help from the eu to build up a european added value transport infrastructure from within their member states but clearly there is often a breakdown of communication between the transport ministers and the finance ministers.
1204,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:23:59_1,[{'type': 'date'| 'filler': 'two thousand and twenty'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'ordinal'| 'filler': 'firstly'}],firstly the need to stimulate growth and jobs is the cornerstone of the eu's recovery plan and its two thousand and twenty vision and transport and the provision of much needed infrastructure can be crucial in delivering jobs and growth as part of those plans.
1205,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:23:59_2,[{'type': 'ordinal'| 'filler': 'secondly'}],secondly we welcome the commission's proposal on the connecting europe facility as providing an effective tool in delivering cross border transport infrastructure that is both sustainable and achievable.
1206,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_16,[{'type': 'norp'| 'filler': 'european'}],we must ensure that every euro spent brings european added value and that particular attention is given under the future mff to the quality of spending.
1207,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_10,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'date'| 'filler': 'over the last few years'}],over the last few years the european union and its member states have taken important steps in response to the challenges raised by the economic and financial crisis.
1208,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_14,[],at the same time we are all aware of the constraints under which we are working.
1209,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_30,[{'type': 'gpe'| 'filler': 'european union'}],i would like to take this opportunity to thank you personally mr president for your personal involvement and assistance and most of all your strong commitment to providing the european union with the most important instrument in our hands for living up
1210,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_25,[],i wish to thank both of them for their work on this report.
1211,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_3,[{'type': 'org'| 'filler': 'council'}],the council attaches the highest importance to the timely conclusion of this agreement.
1212,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_24,[],on which you will be voting later.
1213,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_15,[],at a time of exceptional fiscal discipline it is essential that the future mff reflects the consolidation efforts being made by member states to bring their deficits and debt onto a more sustainable path.
1214,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_31,[],to our ambitions for growth and jobs for the young generation in order for all of us to honour the contract between generations.
1215,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_11,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'gpe'| 'filler': 'european union'}],looking to the future the next mff must ensure that the european union's budget is geared to lifting europe out of the crisis in a sustainable way.
1216,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_33,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'work_of_art'| 'filler': 'nobel prize'}],following the award of the nobel prize to the european union we must more than ever show european citizens that we are able to unite around a fundamental part of the european project by doing everything to make the european union more relevant to prove that the european union is part of the solution and to offer to each
1217,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_20,[],your contribution through your representatives on that occasion was highly appreciated.
1218,fine-tune/20121023-0900-PLENARY-3-en_20121023-08:56:29_26,[],it contains a number of important points which we will bring to the attention of member states.
1219,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:04:07_6,[{'type': 'org'| 'filler': 'general affairs council'}],as you know the general affairs council is the place where the discussions on the mff are taking place.
1220,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:04:07_15,[],they are not meant to penalise the member states or regions that need financial support most urgently but rather to ensure that precious capital will actually help address the very deficiencies identified in country specific recommendations.
1221,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:04:07_13,[],we would like to increase the efficiency effectiveness and simplification of their delivery.
1222,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:04:07_5,[{'type': 'org'| 'filler': 'general affairs council'}],i would say in particular that the informal exchange of views before the last general affairs council was very important in this respect.
1223,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_0,[{'type': 'org'| 'filler': 'european parliament'}| {'type': 'org'| 'filler': 'european parliament'}],madam president i believe that increasingly the european parliament must be the european parliament not a collection of parliaments of member states.
1224,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_1,[{'type': 'norp'| 'filler': 'european'}| {'type': 'person'| 'filler': 'kalfin'}| {'type': 'person'| 'filler': 'bge'}],that is why this interim report and i commend my colleagues bge and kalfin actually reflects a hugely european dimension to the budget.
1225,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_2,[],for too long we have had debates about those who pay and those who benefit.
1226,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_3,[{'type': 'gpe'| 'filler': 'european union'}],this is not the way we should talk in terms of a european union budget.
1227,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_4,[{'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'european union'}],yes we have to acknowledge difficulties in member states but we must insist that the budget of the european union is for european citizens for growth and for jobs.
1228,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_5,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'org'| 'filler': 'agriculture committee'}],the chairman of the agriculture committee has reflected very well the view of that committee but can i also stress to colleagues that we are asking for this money to facilitate more farmers in the european union.
1229,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:13:08_6,[{'type': 'norp'| 'filler': 'european'}],we have heard the arguments of colleagues from the new member states who rightly and justifiably feel that they are badly treated because of the differences in payments so we must acknowledge that this report is a european report.
1230,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:33:27_5,[{'type': 'ordinal'| 'filler': 'second'}],second the budget has to be highly targeted.
1231,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:33:51_1,[{'type': 'loc'| 'filler': 'europe'}],we cannot tackle the crisis without the means needed to fuel growth in europe.
1232,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:33:51_3,[{'type': 'loc'| 'filler': 'europe'}],we cannot meet our pledge for more europe without a budget commensurate with our ambitions and now a little institutional twist.
1233,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:33:51_4,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'cardinal'| 'filler': 'one'}],we have to realise these ambitions with one budget with one unified budget in order to safeguard the prerogatives of this house and the democratic scrutiny of the whole process.
1234,fine-tune/20121023-0900-PLENARY-3-en_20121023-09:33:51_7,[],we have to fight for an ambitious multiannual framework but we cannot do it effectively while simultaneously thinking about new budgets or new institutions.
1235,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:00:17_3,[],we have to make it very clear to the member states who will come to the negotiating table to say no that the treaty allows us to have the budget even if they block the decision.
1236,fine-tune/20121023-0900-PLENARY-3-en_20121023-10:00:17_7,[{'type': 'date'| 'filler': 'november'}],the debate begins only now and i believe that it would be irresponsible to move to a growing number of national corrections. this will make the decision in november impossible.
1237,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_22,[],we are encouraged by the commitment shown by meps and by the fact that your analyses and recommendations coincide very closely with ours.
1238,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_5,[{'type': 'date'| 'filler': 'summer'}],the commission is committed to delivering proposals in the remaining areas by summer.
1239,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_9,[],of course some shortcomings have emerged.
1240,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_19,[{'type': 'org'| 'filler': 'european securities and markets authority'}],finally this review will reinforce supervision and enforcement across financial markets with a key role foreseen for the new european securities and markets authority.
1241,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_6,[{'type': 'org'| 'filler': 'european parliament'}| {'type': 'date'| 'filler': 'two thousand and eleven'}],two thousand and eleven we count on the support of the european parliament in moving swiftly to adopt the necessary reforms in order to ensure they are applied as soon as possible thereafter.
1242,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_16,[{'type': 'org'| 'filler': 'g twenty'}| {'type': 'person'| 'filler': 'swinburne'}],another important area touched upon also in dr swinburne's report is to improve the functioning and regulation of commodity derivative markets in line with g twenty principles.
1243,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_10,[{'type': 'date'| 'filler': 'years ago'}],technological progress and rapid developments in financial markets have also ensured that regulatory devices which were state of the art some years ago are clearly outdated today.
1244,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_14,[],this should take proper account of the nature of the business with a view to ensuring a level playing field between actors and proper protection for investors as well as against disruptive market practices.
1245,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_12,[],we intend to be ambitious and comprehensive in tackling all challenges.
1246,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:12:23_4,[{'type': 'date'| 'filler': 'next month'}| {'type': 'gpe'| 'filler': 'eu'}],many pieces have already been put in place not least the launch of a new eu supervisory authority as of next month.
1247,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_16,[{'type': 'org'| 'filler': 'committee on economic and monetary affairs'}],like the commission the committee on economic and monetary affairs is reticent to go beyond mandating the approved publication arrangements but if a market solution is not found then legislation should be supported.
1248,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_10,[],allowing regulators full access to business models should ensure that they can continue as a venue for the discretionary crossing of client orders without allowing them to expand to proportions that will affect price discovery or to provide a cover for market abuse.
1249,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_21,[],fundamentally we must ensure the integrity of our financial markets.
1250,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_18,[],there has been agreement that practices like flash orders spoofing and pinging are unfair or even abusive.
1251,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_23,[{'type': 'law'| 'filler': 'mifid ii'}],they are there to provide a market place for investors to channel capital to businesses and corporates who act in our real economy. this fundamental function of the markets must be kept centre stage in all of our minds as we go through the legislative process of mifid ii.
1252,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_14,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'us'}],investors in the us cannot understand how we in the eu operate without such a tool.
1253,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_12,[{'type': 'gpe'| 'filler': 'eu'}],the possibility currently to arbitrage across eu member states to find the best interpretation of the same rule should no longer be a possibility.
1254,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_8,[],yet this solution ensures that proportionality can be maintained in allowing for significant differentiation within the categories for regulated markets mtfs sis bcns and derivative platforms.
1255,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_0,[],mr president i have difficulty explaining to those uninitiated in financial jargon precisely what my report on dark pools' refers to.
1256,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_6,[],i believe that the commission in their consultation document may have gone a step further in widening its definition of organised trading facilities to include all venues that bring together buyers and sellers.
1257,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_2,[{'type': 'date'| 'filler': 'two thousand and seven'}| {'type': 'law'| 'filler': 'markets in the financial instruments directive'}],the report more broadly is an assessment of the implementation of the markets in the financial instruments directive of two thousand and seven with respect to equities and seeks to address structural issues currently apparent in the equities markets.
1258,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_4,[{'type': 'law'| 'filler': 'mifid ii'}| {'type': 'org'| 'filler': 'european parliament'}| {'type': 'date'| 'filler': 'this week'}],given the timing of this own initiative report and its culmination in a plenary vote this week i also believe that the european parliament has added significantly to the commission's recently released consultation on the mifid ii review which takes into account many of the issues raised in deliberations in the committee.
1259,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_3,[{'type': 'cardinal'| 'filler': 'twenty six'}| {'type': 'cardinal'| 'filler': 'one hundred and ninety four'}],despite this being a highly technical report i am encouraged by the high level of debate that has occurred in the committee. i am glad that the hard work of my colleagues has managed to establish a broad base of support across political groups turning one hundred and ninety four amendments into twenty six compromises which most groups were able to sign up to.
1260,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_1,[],the report formally refers to the trading of financial instruments including dark pools which are financial transactions and shares conducted without pre trade transparency otherwise referred to as non displayed trades.
1261,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_7,[],this means a significant loophole may be closed.
1262,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_9,[],the new level of scrutiny being suggested for operators of dark pools should be welcomed by investors as while they currently provide protection from the wider market they at least have the potential for abuse.
1263,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_15,[{'type': 'norp'| 'filler': 'european'}| {'type': 'date'| 'filler': 'three years'}],there has been general industry acceptance particularly among investor groups of its necessity but for the three years since mifid implementation the market participants have failed to come together to provide a european consolidated tape.
1264,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_13,[{'type': 'norp'| 'filler': 'european'}| {'type': 'law'| 'filler': 'mifid'}],during the compilation of this report and its amendment it was clear that the biggest deficit in mifid implementation has been the lack of a market version of a european consolidated tape.
1265,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_22,[],they are not there for intermediaries or the interlopers to interact with one another.
1266,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_20,[{'type': 'norp'| 'filler': 'european'}],in the absence of clear data it is difficult to draw any solid conclusions on their role positive or negative and so before we propose legislative actions we need to make sure that we have data so that we do not impose legislation that may be detrimental to the effective functioning of european markets.
1267,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_19,[],however the committee found it much harder to come to agreement on the role of certain market participants in particular the benefits or not of high frequency trading strategies.
1268,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_17,[],the micro structural issues currently affecting the equity markets have been a topic of heated debate in committee.
1269,fine-tune/20101213-0900-PLENARY-16-en_20101213-23:01:41_11,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'org'| 'filler': 'european parliament'}| {'type': 'law'| 'filler': 'mifid'}],as well as this in terms of mifid waivers the european parliament and the commission agree that these need to be redefined and their implementation needs to be standardised across the eu.
1270,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_11,[{'type': 'gpe'| 'filler': 'european union'}],i also think it is in the interest of the internal market and we need the internal market to remove obstacles and have a single rule book throughout the european union.
1271,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_13,[],i think we can be really proud of ourselves but of course everything hinges on the application and the enforcement.
1272,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_7,[],i too believe that the regulation and the directive do not constitute an obstacle they actually remove obstacles.
1273,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_5,[{'type': 'product'| 'filler': 'ipad'}],i suppose there is not anybody in this room who does not have an ipad.
1274,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_8,[{'type': 'date'| 'filler': 'today'}],something that we have been discussing a lot lately and we will discuss it later today is fighting terrorism and sharing information.
1275,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:28:34_10,[],it will create the trust that agencies need to share information.
1276,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_5,[],this regulation is without doubt a comprehensive change to many issues surrounding the processing of data and the implementation of the regulation is key. what businesses do not want is heavy handed regulation and what consumers do not want are complicated rules that give no greater clarity on what their rights are.
1277,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_3,[],my group and i have at times had serious reservations about the content of these proposals and the direction negotiations took on certain issues but i hope that now we are at the end a pragmatic and workable solution has been put in place.
1278,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_7,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],these issues were key for my political group and my hope is that the new rules will increase consumer trust and create a level playing field legally across the eu where businesses know exactly what they can and cannot do which in turn will attract future investment in the digital single market from outside the eu and allow innovation and industry to flourish.
1279,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_8,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'law'| 'filler': 'law enforcement directive'}| {'type': 'law'| 'filler': 'data protection regulation'}],both the data protection regulation and the law enforcement directive are about creating trust in our individual systems and therefore creating more trust for our eu cross border cooperation.
1280,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_6,[],we thankfully ended up with a far more sensible and workable set of ideas related to consent fines notification periods scientific research direct marketing in legitimate interests and derogations for small and medium sized businesses.
1281,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_4,[{'type': 'date'| 'filler': 'twenty years'}],this data protection legislation will only last up to another twenty years like the last but if it is capable of establishing technology neutral and principles based rules it will be successful.
1282,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:26:28_2,[{'type': 'org'| 'filler': 'amazon'}| {'type': 'org'| 'filler': 'uber'}| {'type': 'org'| 'filler': 'twitter'}],however we currently operate under a legal regime that was created before twitter uber and amazon were twinkles in any billionaire's eye.
1283,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_26,[],this directive is not about constraining law enforcement.
1284,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_19,[{'type': 'loc'| 'filler': 'europe'}],the rules will improve cooperation in the fight against terrorism and other serious crime in europe.
1285,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_20,[],criminal law enforcement authorities will no longer have to apply different sets of data protection laws according to the origin of the personal data saving time and money.
1286,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_11,[],businesses will equally benefit greatly from this reform.
1287,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_33,[{'type': 'date'| 'filler': 'two years'}],following publication member states will have two years to prepare for applying the general data protection regulation and to amend or repeal their national laws.
1288,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_4,[],it means that individuals will have more information on how their data is processed and this information will be available in a clear and understandable way.
1289,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_28,[{'type': 'gpe'| 'filler': 'eu'}],the directive also sets a standard that has to be met by any future datasharing instruments at eu level.
1290,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_17,[],privacy friendly techniques such as pseudonymisation will be encouraged as will data protection by design.
1291,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_35,[{'type': 'date'| 'filler': 'two years'}| {'type': 'date'| 'filler': 'spring two thousand and eighteen'}],because the new rules become applicable in spring two thousand and eighteen this timeframe gives member states and companies enough time to adapt to the new rules but we need to ensure these two years are used in the best possible way to get ready.
1292,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_45,[{'type': 'gpe'| 'filler': 'luxembourg'}| {'type': 'norp'| 'filler': 'dutch'}],dutch presidency and also the preceding luxembourg presidency.
1293,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_2,[],you are about to adopt data protection laws that will allow us to take full advantage of the digital single market because this is a key basis for the creation of the digital single market.
1294,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_6,[],the right to erasure and to be forgotten will be clarified.
1295,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_13,[],the new regulation will remove the differences between the current national data protection laws.
1296,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_31,[],getting this balance right will be a key priority in the years to come and the police directive will be a strong framework for this work.
1297,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_41,[],we may need best practices or guidelines in specific sectors such as energy and health which make increasing use of personal data and need to develop privacyfriendly solutions.
1298,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_15,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],there will be a level playing field and noneu companies when offering services in the eu will have to abide by the same rules as eu companies.
1299,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_37,[{'type': 'cardinal'| 'filler': 'twenty eight'}],the regulation in fact replaces twenty eight national laws while the directive has to be transposed into national law.
1300,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_47,[{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'org'| 'filler': 'dg just'}],i would like also to thank my dg just colleagues and all those who have played a role in this monumental agreement and i would like to invite all members of this parliament to endorse it tomorrow.
1301,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_8,[],this right will be balanced with other rights such as the right to freedom of expression.
1302,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_24,[{'type': 'event'| 'filler': 'brussels attacks'}| {'type': 'date'| 'filler': 'two days'}| {'type': 'cardinal'| 'filler': 'one'}],this was also one of the conclusions of the extraordinary meeting of justice and home affairs ministers two days after the brussels attacks.
